persona,visit_id,visit_time,visit_description,place_id,url,title,domain,visit_count,interest,title_name
Jessica,28334,2025-01-25 12:40:00,Typed in Address Bar,1165,https://www.simplyrecipes.com/followup/follow-up,Follow-up on Follow-up,www.simplyrecipes.com,70,Caregivers,
Youssef,65161,2025-01-25 12:48:00,Typed in Address Bar,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,95,Students,
Jessica,37427,2025-01-25 12:50:00,Other,1101,https://www.fitnessblender.com/,Fitness Blender,www.fitnessblender.com,27,Wellness Professionals,
John,21833,2025-01-25 12:59:00,Typed in Address Bar,1067,https://www.hulu.com/,"stream tv and movies live and online | hulu watch tv shows and movies online. stream tv episodes of grey's anatomy, this is us, bob's burgers, brooklyn nine-nine, empire, snl, and popular movies on your favorite devices. start your free trial now. cancel anytime.",www.hulu.com,35,Entertainment Connoisseur,
Youssef,82126,2025-01-25 13:02:00,From Bookmark,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,49,Students,
John,30328,2025-01-25 13:07:00,Typed in Address Bar,1163,https://www.hulu.com/followup/stream,Follow-up on stream,www.hulu.com,78,Entertainment Connoisseur,
Peter,37414,2025-01-25 13:08:00,Typed in Address Bar,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,70,Workholics,
Jessica,92489,2025-01-25 13:15:00,Link Clicked,1066,https://www.nhs.uk/,"the nhs website - nhs find information and advice on health conditions, symptoms, healthy living, medicines and how to get help.",www.nhs.uk,5,Caregivers,
John,97276,2025-01-25 13:19:00,Typed in Address Bar,1184,https://www.hulu.com/followup/follow-up,Follow-up on Follow-up,www.hulu.com,10,Entertainment Connoisseur,
Robert,34652,2025-01-25 13:21:00,Other,1046,https://mail.google.com/followup/follow-up,Follow-up on Follow-up,mail.google.com,43,Workholics,
Mina,89061,2025-01-25 13:29:00,Other,1044,https://mail.google.com/followup/gmail,Follow-up on Gmail,mail.google.com,31,Workholics,
Peter,10403,2025-01-25 13:29:00,Typed in Address Bar,1185,https://www.alltrails.com/followup/alltrails:,Follow-up on alltrails:,www.alltrails.com,4,Outdoor Explorer,
John,40873,2025-01-25 13:35:00,From Bookmark,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,97,Students,
Jessica,28231,2025-01-25 13:45:00,Other,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,25,Caregivers,
John,94087,2025-01-25 13:45:00,Typed in Address Bar,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,28,Book Worm,
Robert,15168,2025-01-25 13:48:00,From Bookmark,1046,https://mail.google.com/followup/follow-up,Follow-up on Follow-up,mail.google.com,28,Workholics,
Robert,73820,2025-01-25 13:51:00,Link Clicked,1020,https://drive.google.com/,Google Drive: Sign-in,drive.google.com,55,Workholics,
Peter,43829,2025-01-25 14:00:00,Typed in Address Bar,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,85,Workholics,
John,27338,2025-01-25 14:10:00,Typed in Address Bar,1133,https://www.disneyplus.com/,Stream Unlimited Movies and TV Series - Disney+ United States,www.disneyplus.com,86,Entertainment Connoisseur,
Youssef,40517,2025-01-25 14:11:00,Other,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,37,Students,
Anna,32829,2025-01-25 14:15:00,Other,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,43,Workholics,
John,69112,2025-01-25 14:25:00,From Bookmark,1134,https://www.disneyplus.com/followup/stream,Follow-up on Stream,www.disneyplus.com,99,Entertainment Connoisseur,
Jessica,90091,2025-01-25 14:26:00,From Bookmark,1114,https://mealplanner.example.com/followup/meal,Follow-up on Meal,mealplanner.example.com,26,Caregivers,
John,52755,2025-01-25 14:31:00,Other,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,3,Book Worm,
Youssef,61416,2025-01-25 14:31:00,Typed in Address Bar,1031,https://scholar.google.com/followup/google,Follow-up on Google,scholar.google.com,36,Students,
Anna,93678,2025-01-25 14:35:00,Typed in Address Bar,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,44,Workholics,
Peter,29817,2025-01-25 14:50:00,Link Clicked,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,54,Workholics,
Jessica,74093,2025-01-25 14:51:00,Link Clicked,1120,https://mealplanner.example.com/followup/follow-up,Follow-up on Follow-up,mealplanner.example.com,42,Caregivers,
Youssef,23558,2025-01-25 15:08:00,From Bookmark,1183,https://scholar.google.com/followup/follow-up,Follow-up on Follow-up,scholar.google.com,69,Students,
Anna,55002,2025-01-25 15:08:00,Other,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,80,Workholics,
Youssef,99822,2025-01-25 15:19:00,Other,1043,https://www.researchgate.net/,researchgate | find and share research access 130+ million publications and connect with 20+ million researchers. join for free and gain visibility by uploading your research.,www.researchgate.net,21,Students,
Youssef,61985,2025-01-25 15:37:00,Typed in Address Bar,1043,https://www.researchgate.net/,researchgate | find and share research access 130+ million publications and connect with 20+ million researchers. join for free and gain visibility by uploading your research.,www.researchgate.net,13,Students,
Peter,78483,2025-01-25 15:38:00,Other,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,98,Workholics,
John,57859,2025-01-25 15:45:00,Other,1086,https://www.goodreads.com/followup/goodreads,Follow-up on goodreads,www.goodreads.com,41,Book Worm,
Mina,92661,2025-01-25 15:48:00,Link Clicked,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,99,Workholics,
Youssef,67476,2025-01-25 16:04:00,Link Clicked,1098,https://www.researchgate.net/followup/researchgate,Follow-up on researchgate,www.researchgate.net,88,Students,
Peter,94828,2025-01-25 16:06:00,Typed in Address Bar,1026,https://docs.google.com/document/d/example,sign in - google accounts,docs.google.com,81,Workholics,
Anna,52969,2025-01-25 16:08:00,Typed in Address Bar,1122,https://meet.google.com/followup/google,Follow-up on Google,meet.google.com,68,Workholics,
Robert,38773,2025-01-25 16:11:00,Other,1046,https://mail.google.com/followup/follow-up,Follow-up on Follow-up,mail.google.com,92,Workholics,
John,97991,2025-01-25 16:13:00,Other,1186,https://www.disneyplus.com/followup/follow-up,Follow-up on Follow-up,www.disneyplus.com,11,Entertainment Connoisseur,
Youssef,12085,2025-01-25 16:23:00,Other,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,68,Students,
John,58168,2025-01-25 16:45:00,From Bookmark,1086,https://www.goodreads.com/followup/goodreads,Follow-up on goodreads,www.goodreads.com,49,Book Worm,
Youssef,31471,2025-01-25 16:46:00,Other,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,50,Students,
Peter,26233,2025-01-25 16:47:00,From Bookmark,1045,https://www.alltrails.com/,"alltrails: trail guides & maps for hiking, camping, and running | alltrails search over 300,000 trails with trail info, maps, detailed reviews, and photos curated by millions of hikers, campers, and nature lovers like you.",www.alltrails.com,93,Outdoor Explorer,
Jessica,58832,2025-01-25 16:51:00,From Bookmark,1120,https://mealplanner.example.com/followup/follow-up,Follow-up on Follow-up,mealplanner.example.com,86,Caregivers,
Anna,54717,2025-01-25 16:53:00,Link Clicked,1182,https://meet.google.com/followup/follow-up,Follow-up on Follow-up,meet.google.com,32,Workholics,
John,62299,2025-01-25 16:56:00,Link Clicked,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,79,Students,
Peter,26743,2025-01-25 17:01:00,Other,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,43,Workholics,
John,67566,2025-01-25 17:18:00,Link Clicked,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,82,Students,
Peter,88802,2025-01-25 17:18:00,Other,1161,https://calendar.google.com/followup/google,Follow-up on Google,calendar.google.com,100,Workholics,
Jessica,11284,2025-01-25 17:19:00,Link Clicked,1019,https://www.epicurious.com/,"Epicurious – Recipes, Menu Ideas, Videos & Cooking Tips | Epicurious",www.epicurious.com,66,Caregivers,
Youssef,41847,2025-01-25 17:27:00,Typed in Address Bar,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,4,Students,
Peter,75220,2025-01-25 17:27:00,Typed in Address Bar,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,56,Workholics,
Jessica,27665,2025-01-25 17:31:00,Link Clicked,1019,https://www.epicurious.com/,"Epicurious – Recipes, Menu Ideas, Videos & Cooking Tips | Epicurious",www.epicurious.com,24,Caregivers,
Robert,55165,2025-01-25 17:35:00,Other,1063,https://www.trivago.com/,Trivago – Compare Hotel Prices from Major Travel Sites,www.trivago.com,38,Vacation/Trip Planner,
Theo,38759,2025-01-25 17:39:00,Link Clicked,1078,https://www.audible.com/,"audible.com | try audible free today try audible free for 30 days! start listening to best-selling audiobooks, exclusive originals, and free podcasts with the audible app.",www.audible.com,15,Book Worm,
Peter,49326,2025-01-25 17:40:00,Link Clicked,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,48,Workholics,
Mina,25770,2025-01-25 17:42:00,Link Clicked,1173,https://mychart.examplehospital.com/,MyChart – Secure Online Health Records and Appointments,mychart.examplehospital.com,40,Caregivers,
Robert,61498,2025-01-25 17:56:00,Other,1118,https://www.airbnb.com/,"Airbnb: Vacation Rentals, Cabins, Beach Houses, Unique Homes & Experiences",www.airbnb.com,55,Vacation/Trip Planner,
Peter,78564,2025-01-25 18:06:00,From Bookmark,1026,https://docs.google.com/document/d/example,sign in - google accounts,docs.google.com,88,Workholics,
Jessica,87316,2025-01-25 18:06:00,From Bookmark,1087,https://www.cdc.gov/,"centers for disease control and prevention as the nation’s health protection agency, cdc saves lives and protects people from health, safety, and security threats.",www.cdc.gov,83,Caregivers,
Robert,73405,2025-01-25 18:20:00,From Bookmark,1171,https://www.rome2rio.com/,Rome2Rio – Discover How to Get Anywhere,www.rome2rio.com,83,Vacation/Trip Planner,
Anna,96578,2025-01-25 18:21:00,Other,1026,https://docs.google.com/document/d/example,sign in - google accounts,docs.google.com,42,Workholics,
Jessica,92192,2025-01-25 18:30:00,Typed in Address Bar,1024,https://www.epicurious.com/followup/epicurious,Follow-up on Epicurious,www.epicurious.com,67,Caregivers,
